time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,
4,-0.007213,1.175943,-0.083881,0.220702,0.020715,-0.086779,-0.971252,-0.240845,0.709932,0.175294,0.065835,0.146303,0.176061,-0.971218,0.098234,0.722708,0.182951,-0.076184,0.100836,0.046876,-0.990874,1,0,0,0,0,0,0,0,0,0,0,
5,-0.031726,1.158304,-0.080141,0.105481,0.218494,-0.03425,-0.969516,-0.241341,0.708818,0.176166,0.064923,0.148541,0.17425,-0.971266,0.095087,0.723514,0.18123,-0.077479,0.107261,0.04093,-0.990362,1,0,0,0,0,0,0,0,0,0,0,
6,-0.000815,1.142526,-0.057597,-0.007062,0.072004,-0.025223,-0.99706,-0.242289,0.708034,0.176893,0.065453,0.14604,0.17316,-0.971804,0.096459,0.718871,0.183679,-0.063604,0.095337,0.006479,-0.99339,1,0,0,0,0,0,0,0,0,0,0,
7,0.022704,1.159804,-0.07065,0.01347,0.04704,0.032348,-0.998278,-0.272182,0.715768,0.206872,0.04844,0.198601,0.043282,-0.977925,0.132105,0.713211,0.27839,-0.030334,-0.00659,-0.009969,-0.999468,1,0,0,0,0,0,0,0,0,0,0,
8,-0.001746,1.121575,-0.038928,-0.084477,0.086074,-0.01441,-0.992596,-0.255116,0.720588,0.211296,0.085504,0.17865,0.084253,-0.976563,0.118894,0.715443,0.274046,-0.013375,-0.013899,-0.033163,-0.999264,1,0,0,0,0,0,0,0,0,0,0,
9,-0.001984,1.135538,-0.057889,-0.01381,0.076166,-0.033838,-0.996425,-0.261252,0.72252,0.209488,0.086574,0.196518,0.069951,-0.974163,0.125082,0.716251,0.279033,-0.017555,-0.029121,-0.032008,-0.998909,0,0,0,0,0,0,0,0,1,0,0,
10,0.014548,1.151269,-0.074187,0.062575,0.037988,0.008944,-0.997277,-0.276254,0.722796,0.223572,0.086414,0.22438,0.06179,-0.968694,0.128396,0.714387,0.281463,-0.034316,-0.032562,-0.025354,-0.998559,1,0,0,0,0,0,0,0,0,0,0,
11,0.011863,1.149067,-0.069344,0.068146,0.014848,-0.011946,-0.997493,-0.263788,0.71954,0.227412,0.094237,0.222401,0.134133,-0.961075,0.133648,0.714021,0.289196,-0.038682,-0.06567,-0.067401,-0.994811,1,0,0,0,0,0,0,0,0,0,0,
12,0.001648,1.146562,-0.068655,0.063658,0.019355,-0.036478,-0.997117,-0.264312,0.719179,0.227763,0.090867,0.224042,0.133738,-0.961074,0.128002,0.713801,0.286991,-0.040883,-0.052463,-0.075054,-0.994959,0,0,0,0,0,0,0,1,0,0,0,
13,-0.004037,1.149224,-0.067285,0.08997,0.039175,-0.032897,-0.99463,-0.262461,0.718415,0.227862,0.09155,0.220352,0.137186,-0.961376,0.126172,0.710441,0.286958,-0.042641,-0.043628,-0.08252,-0.99472,0,0,0,0,0,0,0,1,0,0,0,
14,-0.003924,1.150178,-0.071709,0.093968,0.039266,-0.032019,-0.994285,-0.262639,0.718536,0.227316,0.092531,0.220883,0.135868,-0.961347,0.12586,0.70703,0.28745,-0.043625,-0.038482,-0.086704,-0.994534,0,0,0,0,0,0,0,1,0,0,0,
15,-0.000195,1.153486,-0.073983,0.118563,0.036286,-0.029165,-0.991855,-0.261815,0.718266,0.227007,0.093367,0.220403,0.137272,-0.961177,0.12416,0.705886,0.286908,-0.044415,-0.032131,-0.093073,-0.994149,0,0,0,0,0,0,0,1,0,0,0,
16,0.004099,1.152363,-0.072251,0.115014,0.007685,-0.028344,-0.99293,-0.260775,0.718533,0.226346,0.094789,0.219789,0.140321,-0.960738,0.124352,0.702785,0.287453,-0.046502,-0.029273,-0.095679,-0.993895,0,0,0,0,0,0,0,1,0,0,0,
17,-0.002519,1.14712,-0.067448,0.083724,0.023353,-0.037505,-0.995509,-0.260557,0.718581,0.22627,0.094791,0.220848,0.140989,-0.960397,0.124282,0.701013,0.287572,-0.049994,-0.026374,-0.097913,-0.993588,0,0,0,0,0,0,0,1,0,0,0,
18,-0.001125,1.14429,-0.05843,0.066647,0.039933,-0.019009,-0.996796,-0.260842,0.718827,0.226264,0.094618,0.221961,0.140384,-0.960246,0.12213,0.700465,0.286404,-0.051162,-0.022223,-0.104883,-0.992919,0,0,0,0,0,0,0,1,0,0,0,
19,-0.005013,1.145651,-0.064316,0.056046,0.094403,-0.002466,-0.993952,-0.261473,0.719081,0.22681,0.094987,0.222422,0.140431,-0.960096,0.122823,0.702116,0.286322,-0.049238,-0.023461,-0.105121,-0.992963,0,0,0,0,0,0,0,1,0,0,0,
20,0.005171,1.146521,-0.068327,0.064824,0.050509,-0.006242,-0.996598,-0.260666,0.718524,0.226967,0.09617,0.220395,0.137665,-0.960847,0.1229,0.701531,0.287325,-0.050149,-0.025409,-0.104423,-0.992943,1,0,0,0,0,0,0,0,0,0,0,
21,-0.00098,1.148659,-0.072608,0.073897,0.060462,-0.015485,-0.995311,-0.260367,0.71874,0.227204,0.096416,0.216023,0.137396,-0.961852,0.123046,0.702025,0.287284,-0.044769,-0.02852,-0.106955,-0.992846,1,0,0,0,0,0,0,0,0,0,0,
22,-0.004666,1.149168,-0.076984,0.079976,0.078432,-0.019009,-0.993524,-0.259277,0.719042,0.226365,0.095765,0.213853,0.138374,-0.962262,0.122793,0.701878,0.286871,-0.044783,-0.026195,-0.108283,-0.992765,1,0,0,0,0,0,0,0,0,0,0,
23,-0.005482,1.148997,-0.075681,0.082115,0.095722,-0.008268,-0.991981,-0.259061,0.718534,0.227161,0.094956,0.212768,0.138197,-0.962608,0.121469,0.701469,0.286961,-0.045095,-0.024542,-0.110211,-0.992581,1,0,0,0,0,0,0,0,0,0,0,
24,-0.000349,1.131599,-0.055293,-0.013567,0.066458,-0.022342,-0.997447,-0.258431,0.718292,0.227136,0.095364,0.211179,0.139585,-0.962718,0.122172,0.701556,0.28699,-0.044473,-0.0242,-0.111602,-0.992462,1,0,0,0,0,0,0,0,0,0,0,
25,-0.05944,1.157805,-0.103454,0.139038,0.453418,0.069035,-0.877676,-0.256695,0.718929,0.226322,0.095705,0.210314,0.141147,-0.962646,0.121251,0.701712,0.285646,-0.044812,-0.021023,-0.113739,-0.992277,1,0,0,0,0,0,0,0,0,0,0,
26,-0.027242,1.176986,-0.096684,0.293041,0.253247,0.061419,-0.919903,-0.255679,0.719887,0.224838,0.095469,0.2093,0.140578,-0.962973,0.118586,0.700815,0.287011,-0.045174,-0.020774,-0.116307,-0.991968,1,0,0,0,0,0,0,0,0,0,0,
27,0.024942,1.156985,-0.068327,0.162017,-0.134033,-0.032504,-0.977103,-0.256272,0.721246,0.224798,0.095617,0.207607,0.143021,-0.962965,0.117969,0.700425,0.286301,-0.044686,-0.01847,-0.119986,-0.991597,0,1,0,0,0,0,0,0,0,0,0,
28,-0.032688,1.181726,-0.129027,0.418816,-0.113137,-0.179001,-0.883036,-0.256694,0.721855,0.226356,0.09613,0.207567,0.140678,-0.963268,0.118954,0.7,0.285928,-0.049071,-0.024105,-0.120687,-0.991184,0,1,0,0,0,0,0,0,0,0,0,
29,-0.006257,1.128032,-0.053372,-0.032704,0.018866,-0.069787,-0.996847,-0.256272,0.72041,0.226692,0.093902,0.204686,0.142491,-0.963837,0.117657,0.702359,0.286992,-0.047622,-0.020298,-0.117927,-0.991672,1,0,0,0,0,0,0,0,0,0,0,
30,0.004248,1.142302,-0.060035,0.038754,0.017409,-0.023812,-0.998813,-0.254874,0.720188,0.226272,0.093521,0.202075,0.145327,-0.964002,0.118465,0.700726,0.287581,-0.045794,-0.018971,-0.119318,-0.991618,0,0,0,0,0,0,0,1,0,0,0,
31,0.001015,1.174562,-0.100318,0.260496,0.026198,-0.025778,-0.964775,-0.25585,0.717669,0.226419,0.093917,0.202398,0.145216,-0.963912,0.117353,0.699088,0.286667,-0.045389,-0.017284,-0.120732,-0.991496,0,0,0,0,0,0,0,1,0,0,0,
32,0.051136,1.145317,-0.067382,0.066483,-0.242146,-0.044436,-0.966939,-0.257158,0.718382,0.227115,0.094246,0.201818,0.145411,-0.963972,0.116317,0.700077,0.287447,-0.042975,-0.01601,-0.12375,-0.991253,0,0,0,0,0,0,0,1,0,0,0,
33,0.055368,1.159841,-0.079138,0.162497,-0.272465,-0.041221,-0.947448,-0.254851,0.718407,0.229039,0.09449,0.201252,0.146757,-0.963863,0.115009,0.700468,0.286443,-0.041339,-0.013598,-0.125362,-0.991156,0,0,0,0,0,0,0,1,0,0,0,
34,0.020235,1.161312,-0.073867,0.169604,-0.04054,0.012421,-0.9846,-0.255363,0.719174,0.226115,0.094785,0.201015,0.146557,-0.963914,0.11426,0.70132,0.283956,-0.041962,-0.010392,-0.124684,-0.991254,0,0,0,0,0,0,0,1,0,0,0,
35,-0.033589,1.142945,-0.053344,0.069261,0.182811,0.008207,-0.980671,-0.254381,0.718515,0.228337,0.095006,0.198787,0.148636,-0.964036,0.11597,0.700542,0.285547,-0.040492,-0.011598,-0.128533,-0.99081,0,0,0,0,0,0,0,0,1,0,0,
36,-0.00032,1.16086,-0.072625,0.168147,0.045934,0.003526,-0.984685,-0.253958,0.718641,0.227055,0.09534,0.197974,0.149493,-0.964038,0.11546,0.701018,0.284743,-0.039968,-0.011548,-0.129378,-0.990722,1,0,0,0,0,0,0,0,0,0,0,
37,-0.010102,1.153455,-0.061987,0.130803,0.08292,-0.008839,-0.987895,-0.25448,0.717587,0.227524,0.095316,0.198345,0.149477,-0.963966,0.114672,0.699,0.285594,-0.038982,-0.008909,-0.132588,-0.990364,1,0,0,0,0,0,0,0,0,0,0,
38,-0.04446,1.159748,-0.090095,0.170228,0.332272,0.03738,-0.926941,-0.253166,0.716983,0.227718,0.095925,0.197391,0.150603,-0.963926,0.114021,0.700304,0.285695,-0.037804,-0.010159,-0.133582,-0.990264,1,0,0,0,0,0,0,0,0,0,0,
39,-0.000973,1.133355,-0.040654,0.012974,0.059642,0.003784,-0.998128,-0.254384,0.716927,0.227803,0.096057,0.19527,0.150048,-0.964432,0.115727,0.699882,0.285386,-0.036803,-0.012259,-0.135057,-0.990078,1,0,0,0,0,0,0,0,0,0,0,
40,-0.003561,1.108833,-0.016715,-0.09046,0.062718,0.000168,-0.993923,-0.254586,0.716556,0.227536,0.095867,0.195391,0.153477,-0.963886,0.116305,0.699942,0.285015,-0.035203,-0.011296,-0.136055,-0.990011,0,0,0,0,0,0,0,0,1,0,0,
41,0.006538,1.165034,-0.072742,0.188008,0.078417,0.043172,-0.97808,-0.253971,0.716407,0.227593,0.095941,0.195294,0.154031,-0.96381,0.114347,0.699341,0.28496,-0.034509,-0.008604,-0.138095,-0.98978,0,0,0,0,0,0,0,0,1,0,0,
42,0.027018,1.144091,-0.044572,0.079397,0.009273,0.080182,-0.99357,-0.253989,0.71616,0.2276,0.094705,0.194681,0.154457,-0.963988,0.112893,0.698711,0.284932,-0.035807,-0.004321,-0.139202,-0.989607,0,0,0,0,0,0,0,1,0,0,0,
43,0.037249,1.149529,-0.051005,0.104928,-0.132948,-0.025148,-0.985232,-0.254873,0.716817,0.227415,0.094787,0.195711,0.155794,-0.963556,0.112287,0.69872,0.284701,-0.036787,-0.002586,-0.139559,-0.989527,0,0,0,0,0,0,0,1,0,0,0,
44,-0.001235,1.154219,-0.054013,0.132612,-0.06504,-0.108754,-0.983034,-0.253701,0.71884,0.226365,0.095325,0.196046,0.156388,-0.963339,0.111592,0.698614,0.28389,-0.036023,-0.002232,-0.14233,-0.989161,0,0,0,0,0,0,0,1,0,0,0,
45,0.008941,1.112791,-0.02679,-0.093829,-0.004447,-0.00597,-0.995561,-0.253921,0.716794,0.228804,0.094759,0.194367,0.156984,-0.963638,0.111218,0.698655,0.284609,-0.036307,-6.40E-05,-0.14202,-0.989198,1,0,0,0,0,0,0,0,0,0,0,
46,0.013747,1.159763,-0.06924,0.148363,-0.000113,-4.50E-05,-0.988933,-0.25475,0.717135,0.227661,0.09571,0.196782,0.154695,-0.963424,0.112257,0.699191,0.284285,-0.035697,-0.002046,-0.142387,-0.989165,0,0,0,0,0,0,0,1,0,0,0,
47,0.008725,1.179188,-0.104036,0.293466,-0.005789,-0.021927,-0.955701,-0.254279,0.71826,0.226255,0.095018,0.198756,0.153648,-0.963255,0.111555,0.698392,0.282675,-0.03732,-0.000999,-0.141987,-0.989164,0,0,0,0,0,0,0,1,0,0,0,
48,0.043214,1.160049,-0.062695,0.15454,-0.263016,-0.094722,-0.947612,-0.253988,0.719718,0.228379,0.094478,0.196401,0.155585,-0.96348,0.11063,0.699539,0.284507,-0.037699,-0.000499,-0.14197,-0.989153,0,1,0,0,0,0,0,0,0,0,0,
49,-0.030674,1.160985,-0.055616,0.200337,0.107112,-0.025487,-0.973521,-0.252955,0.717686,0.227661,0.095733,0.194118,0.158897,-0.963278,0.112172,0.699223,0.283181,-0.035312,7.50E-05,-0.144975,-0.988805,0,1,0,0,0,0,0,0,0,0,0,
50,-0.039053,1.164263,-0.07653,0.192198,0.330743,0.082267,-0.920273,-0.25299,0.717631,0.22835,0.094762,0.195137,0.157978,-0.963319,0.11283,0.700307,0.283945,-0.035345,-0.000543,-0.144766,-0.988834,0,1,0,0,0,0,0,0,0,0,0,
51,0.006609,1.136985,-0.031655,0.045231,0.018663,0.008398,-0.998767,-0.254439,0.715877,0.22887,0.095103,0.194106,0.158346,-0.963434,0.112962,0.700025,0.283379,-0.03441,-0.001213,-0.143873,-0.988997,1,0,0,0,0,0,0,0,0,0,0,
52,0.001244,1.135905,-0.025108,0.044607,0.023537,-0.003476,-0.998721,-0.252754,0.717003,0.228784,0.095164,0.192626,0.160188,-0.96342,0.1131,0.701604,0.283444,-0.034388,-0.002727,-0.144246,-0.98894,1,0,0,0,0,0,0,0,0,0,0,
53,-0.019051,1.144015,-0.04309,0.077763,0.148522,0.01549,-0.985725,-0.253365,0.716635,0.228676,0.094584,0.193848,0.160668,-0.963153,0.113927,0.699653,0.284708,-0.034686,-0.00324,-0.142743,-0.989147,1,0,0,0,0,0,0,0,0,0,0,
54,-0.034185,1.161199,-0.07151,0.159376,0.34398,0.1309,-0.916047,-0.252662,0.715143,0.22905,0.094581,0.193345,0.160748,-0.96324,0.112993,0.701536,0.284455,-0.033677,-0.002444,-0.14314,-0.989126,1,0,0,0,0,0,0,0,0,0,0,
55,0.015157,1.120348,-0.02383,-0.044555,0.015531,0.021069,-0.998664,-0.254232,0.715237,0.228883,0.094907,0.192999,0.161734,-0.963113,0.114648,0.700798,0.284545,-0.033223,-0.004171,-0.141995,-0.989301,1,0,0,0,0,0,0,0,0,0,0,
56,-0.000249,1.119562,-0.013843,-0.035653,0.06002,0.005272,-0.997546,-0.253858,0.715605,0.22856,0.093895,0.192259,0.162062,-0.963305,0.113331,0.699453,0.284232,-0.034438,-0.001153,-0.143108,-0.989107,0,0,0,0,0,0,0,0,1,0,0,
57,0.006071,1.146173,-0.040017,0.085925,0.060969,0.020575,-0.994221,-0.253746,0.715341,0.230492,0.093389,0.193013,0.161728,-0.96326,0.112389,0.6992,0.286202,-0.035534,-0.000382,-0.143324,-0.989038,1,0,0,0,0,0,0,0,0,0,0,
58,0.029758,1.139264,-0.03792,0.055722,-0.019539,0.043925,-0.997288,-0.254021,0.715539,0.228401,0.095153,0.193955,0.162035,-0.962846,0.112524,0.699925,0.284015,-0.033031,0.000402,-0.144033,-0.989021,0,0,0,0,0,0,0,1,0,0,0,
59,0.036712,1.140108,-0.035537,0.061236,-0.121562,-0.039382,-0.98991,-0.254299,0.715766,0.227903,0.093744,0.193667,0.163418,-0.962808,0.111589,0.699296,0.283563,-0.033425,0.003719,-0.145463,-0.988792,0,0,0,0,0,0,0,1,0,0,0,
60,0.014763,1.142689,-0.034687,0.07327,-0.068705,-0.071291,-0.992385,-0.254286,0.716436,0.227981,0.093864,0.193855,0.16325,-0.962787,0.111202,0.699513,0.283187,-0.033819,0.004373,-0.146242,-0.988661,0,0,0,0,0,0,0,0,1,0,0,
61,0.007941,1.108045,-0.026441,-0.113552,0.013122,-0.019318,-0.993258,-0.252982,0.717119,0.227727,0.093111,0.192673,0.163257,-0.963096,0.11085,0.699555,0.282803,-0.034731,0.004929,-0.145469,-0.988741,0,0,0,0,0,0,0,0,1,0,0,
62,0.006809,1.157098,-0.061926,0.148516,0.017243,-0.02065,-0.988544,-0.253474,0.716296,0.227753,0.093302,0.194568,0.163732,-0.962616,0.111203,0.699452,0.282813,-0.033741,0.005505,-0.146714,-0.988588,1,0,0,0,0,0,0,0,0,0,0,
63,0.009796,1.161313,-0.068612,0.176105,-0.006932,-0.03066,-0.983869,-0.253644,0.715886,0.2278,0.093746,0.194101,0.163008,-0.96279,0.111513,0.698832,0.283227,-0.033466,0.004817,-0.146409,-0.988646,1,0,0,0,0,0,0,0,0,0,0,
64,0.03549,1.158961,-0.067359,0.162394,-0.141207,-0.031963,-0.976047,-0.253899,0.716225,0.227469,0.092712,0.193363,0.162491,-0.963126,0.109516,0.698584,0.282388,-0.035062,0.007155,-0.146446,-0.988571,0,1,0,0,0,0,0,0,0,0,0,
65,0.01035,1.169458,-0.079179,0.224708,-0.010829,-0.02776,-0.97397,-0.253763,0.716429,0.227175,0.094106,0.194855,0.161889,-0.962791,0.110828,0.698904,0.28241,-0.033835,0.006097,-0.148088,-0.988376,0,1,0,0,0,0,0,0,0,0,0,
66,-0.02089,1.161505,-0.071049,0.177197,0.185112,0.018025,-0.966442,-0.25307,0.715771,0.228307,0.092289,0.195044,0.163672,-0.962628,0.11159,0.698058,0.282783,-0.034721,0.007033,-0.147683,-0.9884,0,1,0,0,0,0,0,0,0,0,0,
67,0.003969,1.146999,-0.04865,0.087296,0.048073,0.001921,-0.99502,-0.255605,0.715528,0.228801,0.086745,0.199647,0.164102,-0.962126,0.110333,0.69882,0.28288,-0.033842,0.007688,-0.14878,-0.988261,1,0,0,0,0,0,0,0,0,0,0,
68,-0.002135,1.147065,-0.044717,0.100686,0.058488,-0.003243,-0.993192,-0.255791,0.714927,0.229125,0.08562,0.201036,0.162807,-0.962158,0.108341,0.698012,0.281867,-0.036658,0.012294,-0.150032,-0.987925,1,0,0,0,0,0,0,0,0,0,0,
69,-0.050015,1.141619,-0.059827,0.074337,0.268514,-0.015433,-0.960279,-0.258985,0.71375,0.231255,0.077078,0.213371,0.161694,-0.96041,0.109862,0.698161,0.282571,-0.043779,0.006359,-0.152279,-0.987347,1,0,0,0,0,0,0,0,0,0,0,
70,0.009553,1.153311,-0.044751,0.119109,0.18225,0.171181,-0.960883,-0.259755,0.714321,0.229832,0.075374,0.221745,0.162895,-0.958443,0.11045,0.699845,0.281307,-0.044029,0.005636,-0.155682,-0.986809,1,0,0,0,0,0,0,0,0,0,0,
71,0.011555,1.117207,-0.017803,-0.055004,0.036715,0.02718,-0.997441,-0.261095,0.714873,0.230393,0.077388,0.21965,0.156975,-0.959752,0.108977,0.697492,0.282684,-0.042909,0.00646,-0.160696,-0.98605,0,0,0,0,0,0,0,0,1,0,0,
72,0.004388,1.143755,-0.039751,0.070497,0.068754,0.015175,-0.995024,-0.261315,0.715586,0.229861,0.080048,0.222865,0.157109,-0.95877,0.108225,0.69663,0.282083,-0.043389,0.00967,-0.162118,-0.98577,0,0,0,0,0,0,0,0,1,0,0,
73,0.008986,1.148643,-0.045986,0.094946,0.072142,0.040599,-0.992035,-0.260885,0.715566,0.230044,0.079868,0.222383,0.157425,-0.958845,0.108021,0.696249,0.282522,-0.043448,0.010397,-0.16299,-0.985616,1,0,0,0,0,0,0,0,0,0,0,
74,0.004649,1.145758,-0.043811,0.082998,0.069019,0.026232,-0.993811,-0.261223,0.71548,0.229181,0.079133,0.222539,0.156818,-0.958969,0.108083,0.696963,0.280957,-0.043121,0.010825,-0.163106,-0.985606,1,0,0,0,0,0,0,0,0,0,0,
75,0.002852,1.154605,-0.04928,0.141865,-0.094556,-0.138549,-0.97557,-0.262317,0.716346,0.228874,0.079736,0.223699,0.156937,-0.95863,0.106186,0.695861,0.281266,-0.043577,0.012457,-0.165826,-0.985113,0,0,0,0,0,0,0,0,1,0,0,
76,0.001483,1.144165,-0.039782,0.076762,-0.009391,-0.052995,-0.995596,-0.262784,0.716632,0.229192,0.078792,0.226745,0.155746,-0.958187,0.106848,0.69554,0.281897,-0.043544,0.012231,-0.165885,-0.985107,0,0,0,0,0,0,0,0,1,0,0,
77,0.000182,1.139327,-0.036226,0.046975,0.026796,-0.023124,-0.998269,-0.262914,0.715745,0.229751,0.079504,0.226158,0.157296,-0.958014,0.106735,0.695445,0.281623,-0.043258,0.01373,-0.166107,-0.985063,1,0,0,0,0,0,0,0,0,0,0,
78,-0.014436,1.150097,-0.05178,0.105296,0.09409,-0.023466,-0.989702,-0.262526,0.716399,0.229441,0.079271,0.227757,0.154429,-0.95812,0.107077,0.695802,0.281169,-0.043638,0.013553,-0.16723,-0.984859,1,0,0,0,0,0,0,0,0,0,0,
79,-0.006073,1.146719,-0.049069,0.090898,0.034416,-0.046887,-0.99416,-0.263114,0.716289,0.229562,0.079531,0.229919,0.151904,-0.957986,0.106762,0.69529,0.281395,-0.044574,0.014451,-0.165901,-0.985028,0,0,0,0,0,0,0,0,1,0,0,
80,-0.003985,1.153053,-0.048701,0.143622,-0.060909,-0.095053,-0.983172,-0.265273,0.717393,0.228346,0.079051,0.235464,0.152294,-0.956616,0.10465,0.69334,0.280508,-0.047846,0.018537,-0.168901,-0.984296,0,0,0,0,0,0,0,0,1,0,0,
