time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
80,-0.028946,1.208336,-0.000587,-0.09455,0.040205,0.077146,0.991712,-0.104949,0.881593,0.393971,-0.07578,-0.069026,-0.09212,0.990458,0.030171,0.874386,0.396932,-0.076862,0.034425,0.190022,0.978161,0,0,0,0,0,0,0,1,0,0,0,
81,-0.031235,1.210222,-0.004461,-0.10357,0.029531,0.074709,0.991373,-0.105119,0.881448,0.394013,-0.076558,-0.070384,-0.093079,0.990213,0.029934,0.874637,0.396878,-0.077082,0.034767,0.190625,0.978014,1,0,0,0,0,0,0,0,0,0,0,
82,-0.032938,1.208112,-0.003533,-0.094486,0.013164,0.067339,0.993159,-0.105113,0.881306,0.39386,-0.076225,-0.07074,-0.093271,0.990195,0.030339,0.87428,0.396853,-0.076393,0.035303,0.189099,0.978345,1,0,0,0,0,0,0,0,0,0,0,
83,-0.031953,1.208135,-0.00242,-0.092482,0.01198,0.065449,0.993489,-0.104547,0.881512,0.394198,-0.075011,-0.070027,-0.094987,0.990175,0.030351,0.874522,0.397403,-0.075651,0.034767,0.189822,0.978282,1,0,0,0,0,0,0,0,0,0,0,
84,-0.031647,1.213403,-0.002909,-0.112621,0.014054,0.057421,0.991878,-0.104375,0.881429,0.394406,-0.075288,-0.070838,-0.094092,0.990182,0.030697,0.874453,0.397438,-0.076442,0.035614,0.189386,0.978275,1,0,0,0,0,0,0,0,0,0,0,
85,-0.029112,1.214223,-0.004828,-0.128006,0.017336,0.047528,0.990482,-0.104479,0.881187,0.394306,-0.075733,-0.070954,-0.094378,0.990113,0.030733,0.874475,0.396961,-0.07642,0.036503,0.189558,0.97821,1,0,0,0,0,0,0,0,0,0,0,
86,-0.03014,1.209978,-0.003051,-0.10825,0.01413,0.050717,0.992729,-0.10487,0.88109,0.39407,-0.075566,-0.070977,-0.094646,0.990098,0.030419,0.87433,0.396789,-0.07623,0.036661,0.189561,0.978219,1,0,0,0,0,0,0,0,0,0,0,
87,-0.032376,1.205997,-0.000337,-0.085946,0.006466,0.056438,0.994679,-0.104309,0.881444,0.39415,-0.074819,-0.070226,-0.095532,0.990123,0.030281,0.874458,0.396776,-0.075697,0.036052,0.19092,0.978018,0,0,0,0,0,0,0,1,0,0,0,
88,-0.03088,1.206221,-3.20E-05,-0.087464,0.007297,0.054496,0.994649,-0.104262,0.881463,0.394302,-0.074772,-0.070421,-0.096221,0.990046,0.030093,0.87451,0.397061,-0.074903,0.036065,0.190807,0.978101,0,0,0,0,0,0,0,1,0,0,0,
89,-0.027386,1.207386,-0.00054,-0.091415,0.020285,0.054309,0.994124,-0.104159,0.881464,0.393998,-0.075854,-0.071451,-0.096439,0.989869,0.030699,0.874553,0.39695,-0.07581,0.037285,0.190112,0.978121,0,0,0,0,0,0,0,1,0,0,0,
90,-0.025734,1.206564,-0.00043,-0.09,0.030055,0.057164,0.993846,-0.104005,0.881256,0.393994,-0.076693,-0.071524,-0.097192,0.989725,0.030667,0.874553,0.396905,-0.075455,0.037421,0.190099,0.978146,0,0,0,0,0,0,0,1,0,0,0,
91,-0.027997,1.207443,-0.001496,-0.091635,0.029363,0.061904,0.993433,-0.104108,0.881386,0.394119,-0.076109,-0.071117,-0.097087,0.98981,0.030242,0.874528,0.397035,-0.074827,0.03701,0.191771,0.977883,0,0,0,0,0,0,0,1,0,0,0,
92,-0.028748,1.205134,3.20E-05,-0.082811,0.02296,0.06149,0.994401,-0.104298,0.880993,0.394223,-0.075302,-0.070632,-0.098071,0.98981,0.029708,0.874385,0.396918,-0.074138,0.036576,0.192141,0.977879,0,0,0,0,0,0,0,1,0,0,0,
93,-0.028811,1.205869,0.000132,-0.08321,0.022745,0.062819,0.99429,-0.104565,0.881334,0.393978,-0.076409,-0.071776,-0.096988,0.989749,0.030152,0.874688,0.396629,-0.075236,0.03821,0.19094,0.977968,0,0,0,0,0,0,0,1,0,0,0,
94,-0.028911,1.206098,0.000364,-0.084786,0.022806,0.064066,0.994076,-0.104319,0.88172,0.393988,-0.076402,-0.072033,-0.096796,0.98975,0.030344,0.87477,0.397075,-0.074992,0.038323,0.191211,0.977929,1,0,0,0,0,0,0,0,0,0,0,
95,-0.026206,1.20641,-0.000945,-0.085498,0.039778,0.071612,0.992965,-0.10393,0.881463,0.394137,-0.075467,-0.070941,-0.098146,0.989767,0.029994,0.874477,0.397114,-0.073368,0.036858,0.19392,0.977575,1,0,0,0,0,0,0,0,0,0,0,
96,-0.028737,1.204793,0.000277,-0.081125,0.031698,0.073343,0.993496,-0.104525,0.881592,0.393434,-0.076704,-0.072214,-0.096811,0.989712,0.030054,0.874472,0.39662,-0.074387,0.038371,0.192326,0.977755,1,0,0,0,0,0,0,0,0,0,0,
97,-0.031003,1.205805,0.000635,-0.084091,0.023519,0.073123,0.993493,-0.104441,0.882144,0.393566,-0.076813,-0.072662,-0.09648,0.989703,0.030096,0.874886,0.396765,-0.074101,0.038609,0.192181,0.977796,1,0,0,0,0,0,0,0,0,0,0,
98,-0.030991,1.206138,-0.000332,-0.084991,0.022632,0.072493,0.993483,-0.104296,0.881626,0.393862,-0.07601,-0.07188,-0.097886,0.989684,0.02976,0.874489,0.397037,-0.073327,0.037846,0.193266,0.97767,1,0,0,0,0,0,0,0,0,0,0,
99,-0.030682,1.205427,0.000295,-0.083935,0.02282,0.072099,0.993598,-0.104149,0.881829,0.393678,-0.076345,-0.072467,-0.097194,0.989683,0.030035,0.874497,0.397051,-0.073601,0.038781,0.193016,0.977662,1,0,0,0,0,0,0,0,0,0,0,
100,-0.032056,1.230359,-0.011172,-0.215403,0.007366,0.044749,0.975472,-0.104285,0.881555,0.39265,-0.077879,-0.073032,-0.097958,0.989447,0.030246,0.874582,0.396126,-0.074875,0.039715,0.192363,0.977657,1,0,0,0,0,0,0,0,0,0,0,
101,-0.089913,1.217541,-0.0283,-0.150963,-0.337114,-0.033394,0.928682,-0.103572,0.881984,0.392706,-0.07747,-0.07179,-0.095968,0.989765,0.030734,0.875709,0.395146,-0.072216,0.039627,0.194049,0.977527,1,0,0,0,0,0,0,0,0,0,0,
102,0.006472,1.200124,0.025567,-0.084442,-0.115235,-0.275201,0.950713,-0.103512,0.880171,0.394728,-0.069272,-0.067151,-0.101529,0.990144,0.030048,0.875952,0.395312,-0.071345,0.044232,0.193613,0.97748,1,0,0,0,0,0,0,0,0,0,0,
103,0.002544,1.202007,0.0247,-0.088599,-0.107245,-0.217303,0.966141,-0.103127,0.878985,0.395512,-0.070742,-0.068915,-0.105067,0.989549,0.030539,0.876859,0.394688,-0.072133,0.044075,0.189032,0.978326,1,0,0,0,0,0,0,0,0,0,0,
104,-0.019339,1.246457,-0.057624,-0.3525,0.021342,-0.011458,0.935498,-0.103972,0.878681,0.393349,-0.076127,-0.071498,-0.102905,0.989193,0.029286,0.877801,0.39189,-0.070795,0.043737,0.19328,0.977608,1,0,0,0,0,0,0,0,0,0,0,
105,-0.003748,1.242076,-0.049312,-0.318493,0.060314,-0.039821,0.945166,-0.103404,0.878772,0.393552,-0.075286,-0.070882,-0.109379,0.988607,0.029362,0.878789,0.391262,-0.071575,0.044109,0.191524,0.97788,1,0,0,0,0,0,0,0,0,0,0,
106,-0.025717,1.245864,-0.056844,-0.342988,0.054759,0.065333,0.935463,-0.103444,0.879469,0.392909,-0.076675,-0.072076,-0.105655,0.988819,0.029404,0.878902,0.390921,-0.071494,0.044438,0.194295,0.977325,0,1,0,0,0,0,0,0,0,0,0,
107,-0.041754,1.24344,-0.057167,-0.340101,0.033106,0.095777,0.934913,-0.104285,0.880583,0.392278,-0.078481,-0.072708,-0.100572,0.989161,0.027987,0.877477,0.391776,-0.070813,0.043353,0.201225,0.97602,0,1,0,0,0,0,0,0,0,0,0,
108,-0.027665,1.21853,-0.018027,-0.163309,0.032811,0.04834,0.984844,-0.104246,0.880842,0.39407,-0.077102,-0.072636,-0.102819,0.989044,0.028813,0.877071,0.394505,-0.070465,0.0442,0.195248,0.97722,0,1,0,0,0,0,0,0,0,0,0,
109,-0.030441,1.224545,-0.027088,-0.201837,0.03479,0.058212,0.977069,-0.103952,0.880176,0.393762,-0.076478,-0.071598,-0.103314,0.989116,0.02865,0.876005,0.394361,-0.068773,0.042733,0.197576,0.976938,0,1,0,0,0,0,0,0,0,0,0,
110,-0.032451,1.223451,-0.026971,-0.200975,0.04613,0.081295,0.975127,-0.104472,0.880436,0.393642,-0.077815,-0.073156,-0.100576,0.98918,0.029035,0.874204,0.396161,-0.069809,0.044198,0.197311,0.976853,0,1,0,0,0,0,0,0,0,0,0,
111,-0.026014,1.221411,-0.019631,-0.179709,0.078172,0.08144,0.977221,-0.105077,0.880781,0.393462,-0.077599,-0.072961,-0.100395,0.98923,0.028702,0.873758,0.396808,-0.069576,0.044221,0.196975,0.976936,0,1,0,0,0,0,0,0,0,0,0,
112,-0.031258,1.223901,-0.023486,-0.196592,0.05651,0.081694,0.975441,-0.105033,0.880569,0.393673,-0.077143,-0.072824,-0.10132,0.989182,0.028324,0.873752,0.396709,-0.068874,0.043378,0.198618,0.976691,0,1,0,0,0,0,0,0,0,0,0,
113,-0.036156,1.223149,-0.022016,-0.193765,0.023384,0.070707,0.978217,-0.104774,0.880269,0.393951,-0.077593,-0.073291,-0.100918,0.989153,0.028698,0.874959,0.395533,-0.069342,0.044452,0.197395,0.976858,0,1,0,0,0,0,0,0,0,0,0,
114,-0.035225,1.220997,-0.020013,-0.182462,0.025976,0.072305,0.980206,-0.104597,0.880415,0.393557,-0.077419,-0.073098,-0.101131,0.989159,0.028564,0.87636,0.393856,-0.068919,0.044434,0.198174,0.976731,0,1,0,0,0,0,0,0,0,0,0,
115,-0.035153,1.220871,-0.018647,-0.179455,0.025836,0.0725,0.980751,-0.104764,0.880693,0.39366,-0.076903,-0.072861,-0.101633,0.989165,0.028455,0.87604,0.394696,-0.068286,0.044233,0.198529,0.976712,1,0,0,0,0,0,0,0,0,0,0,
116,-0.035775,1.221274,-0.018559,-0.18107,0.024791,0.072344,0.980492,-0.10498,0.880478,0.393765,-0.077483,-0.073497,-0.100979,0.98914,0.028639,0.874434,0.39613,-0.069464,0.045385,0.198425,0.976597,1,0,0,0,0,0,0,0,0,0,0,
117,-0.034983,1.220008,-0.017706,-0.175947,0.025462,0.070452,0.981545,-0.104923,0.880377,0.393695,-0.077455,-0.073728,-0.1011,0.989113,0.028516,0.875665,0.394477,-0.069381,0.045573,0.198262,0.976628,0,1,0,0,0,0,0,0,0,0,0,
118,-0.029173,1.211143,-0.002549,-0.108786,0.036364,0.057504,0.991734,-0.104587,0.879933,0.394264,-0.072076,-0.076047,-0.105798,0.988852,0.028202,0.874625,0.395774,-0.068583,0.046023,0.202048,0.975887,0,0,0,0,0,0,0,1,0,0,0,
119,-0.033806,1.219401,-0.011504,-0.155403,0.024648,0.059813,0.985731,-0.104792,0.880267,0.394417,-0.072327,-0.079207,-0.106553,0.988505,0.028442,0.873877,0.39672,-0.069466,0.048084,0.202926,0.975543,0,0,0,0,0,0,0,1,0,0,0,
120,-0.030537,1.2307,-0.022381,-0.225249,0.025775,0.046496,0.97285,-0.104717,0.879658,0.394,-0.072472,-0.079195,-0.10668,0.988481,0.028666,0.874038,0.395767,-0.069843,0.048467,0.202382,0.97561,0,0,0,0,0,0,0,1,0,0,0,
121,-0.026225,1.227279,-0.019377,-0.205406,0.042782,0.050508,0.976436,-0.104578,0.879415,0.394393,-0.072194,-0.079178,-0.107086,0.988459,0.028856,0.873699,0.396469,-0.069601,0.048574,0.201869,0.975728,0,1,0,0,0,0,0,0,0,0,0,
122,-0.02656,1.2275,-0.019721,-0.205751,0.072506,0.077576,0.972826,-0.104837,0.879748,0.394687,-0.071536,-0.07784,-0.105891,0.988742,0.02812,0.873631,0.396495,-0.068482,0.046754,0.20564,0.975109,0,1,0,0,0,0,0,0,0,0,0,
123,-0.031038,1.222726,-0.01404,-0.182305,0.0562,0.079273,0.978428,-0.105331,0.879782,0.394517,-0.072715,-0.079318,-0.104535,0.988683,0.028116,0.873642,0.396375,-0.069193,0.048116,0.204192,0.975296,0,1,0,0,0,0,0,0,0,0,0,
124,-0.031479,1.217694,-0.008253,-0.151975,0.046673,0.075224,0.984412,-0.105321,0.879936,0.394529,-0.07263,-0.079288,-0.104582,0.988686,0.02833,0.873617,0.396678,-0.068724,0.04828,0.203696,0.975425,0,1,0,0,0,0,0,0,0,0,0,
125,-0.031224,1.21963,-0.010008,-0.158502,0.048187,0.077879,0.983102,-0.105194,0.879948,0.394809,-0.07162,-0.078446,-0.105572,0.988722,0.028136,0.873753,0.396921,-0.068138,0.047374,0.20462,0.975317,0,1,0,0,0,0,0,0,0,0,0,
126,-0.031227,1.21582,-0.007467,-0.142836,0.062193,0.088653,0.983804,-0.10513,0.880178,0.394765,-0.071746,-0.078795,-0.10384,0.988869,0.028107,0.873481,0.397046,-0.067639,0.047521,0.205619,0.975135,0,1,0,0,0,0,0,0,0,0,0,
127,-0.030173,1.214189,-0.008493,-0.136644,0.078698,0.094358,0.982971,-0.105566,0.880309,0.394715,-0.072724,-0.079466,-0.103554,0.988774,0.02811,0.873684,0.397061,-0.06809,0.048298,0.204773,0.975243,0,1,0,0,0,0,0,0,0,0,0,
128,-0.032689,1.214301,-0.007875,-0.13593,0.066095,0.091981,0.984223,-0.105727,0.88047,0.394608,-0.072775,-0.079702,-0.10345,0.988762,0.028063,0.87369,0.397086,-0.06797,0.048315,0.204916,0.97522,0,1,0,0,0,0,0,0,0,0,0,
129,-0.035171,1.21446,-0.008229,-0.136467,0.052378,0.089734,0.985181,-0.105786,0.88009,0.394724,-0.072143,-0.079362,-0.104287,0.988747,0.027807,0.873446,0.397057,-0.06757,0.047867,0.205707,0.975104,0,1,0,0,0,0,0,0,0,0,0,
130,-0.03497,1.21321,-0.007548,-0.132131,0.049638,0.089033,0.985977,-0.105408,0.880098,0.39482,-0.07184,-0.07925,-0.10486,0.988718,0.027881,0.873356,0.397182,-0.066728,0.047372,0.206388,0.975042,1,0,0,0,0,0,0,0,0,0,0,
131,-0.035694,1.217698,-0.007555,-0.150202,0.037874,0.072244,0.985284,-0.105544,0.879694,0.394933,-0.072446,-0.079871,-0.104013,0.988713,0.02827,0.874271,0.396032,-0.067619,0.048718,0.20506,0.975195,1,0,0,0,0,0,0,0,0,0,0,
132,-0.035139,1.217399,-0.007549,-0.150417,0.035756,0.070331,0.985469,-0.10553,0.879868,0.395244,-0.071889,-0.080484,-0.10413,0.988692,0.02827,0.873959,0.396828,-0.067754,0.049151,0.205519,0.975067,0,1,0,0,0,0,0,0,0,0,0,
133,-0.034224,1.216711,-0.007367,-0.147862,0.03495,0.066036,0.986182,-0.104998,0.879581,0.394807,-0.07202,-0.080325,-0.108501,0.988225,0.027965,0.87348,0.396771,-0.067298,0.048729,0.205855,0.975049,0,1,0,0,0,0,0,0,0,0,0,
134,-0.030784,1.211466,-0.003432,-0.122191,0.038237,0.058578,0.990038,-0.104518,0.87954,0.394703,-0.071545,-0.080015,-0.108523,0.988282,0.028344,0.873461,0.396884,-0.067168,0.048399,0.205852,0.975075,0,0,0,0,0,0,0,1,0,0,0,
135,-0.030343,1.210409,-0.0017,-0.115505,0.04011,0.058053,0.990798,-0.104765,0.879905,0.394953,-0.071957,-0.080769,-0.107495,0.988303,0.028487,0.873633,0.396908,-0.067415,0.049467,0.204912,0.975202,0,0,0,0,0,0,0,1,0,0,0,
136,-0.027502,1.213991,-0.004531,-0.129768,0.046273,0.050224,0.98919,-0.104623,0.879934,0.394811,-0.07134,-0.080189,-0.108403,0.988296,0.028298,0.873625,0.397106,-0.066924,0.048974,0.205355,0.975168,0,0,0,0,0,0,0,1,0,0,0,
137,-0.023184,1.213316,-0.005369,-0.129052,0.058388,0.046873,0.988807,-0.104636,0.879676,0.394769,-0.07232,-0.080842,-0.10836,0.988176,0.028445,0.873597,0.396999,-0.067294,0.049618,0.204536,0.975282,0,0,0,0,0,0,0,1,0,0,0,
138,-0.024753,1.213135,-0.005316,-0.128276,0.05854,0.054252,0.988522,-0.104846,0.880043,0.39447,-0.072694,-0.081119,-0.107822,0.988185,0.028587,0.873697,0.396896,-0.067577,0.050041,0.204582,0.975231,0,0,0,0,0,0,0,1,0,0,0,
139,-0.027288,1.211998,-0.004653,-0.124018,0.052432,0.056778,0.989266,-0.105113,0.879911,0.394581,-0.072212,-0.081051,-0.107914,0.988216,0.028293,0.873472,0.39691,-0.067361,0.050008,0.205081,0.975143,0,0,0,0,0,0,0,1,0,0,0,
140,-0.026489,1.212399,-0.004418,-0.124406,0.05296,0.054297,0.989328,-0.104652,0.879422,0.395112,-0.07132,-0.080245,-0.109708,0.988149,0.028125,0.873595,0.397187,-0.0664,0.04897,0.205928,0.975083,0,0,0,0,0,0,0,1,0,0,0,
141,-0.026455,1.212231,-0.00368,-0.125657,0.054799,0.05583,0.988985,-0.104912,0.879707,0.39506,-0.072125,-0.08115,-0.10834,0.988168,0.028396,0.873641,0.397223,-0.067142,0.050065,0.204778,0.975219,0,0,0,0,0,0,0,1,0,0,0,
142,0.009844,1.211101,-0.017837,-0.11179,0.267362,0.077681,0.953932,-0.105113,0.880396,0.394058,-0.072342,-0.081491,-0.107753,0.988188,0.027722,0.873789,0.396763,-0.067444,0.049831,0.205929,0.974967,0,0,0,0,0,0,0,1,0,0,0,
143,0.010972,1.210744,-0.015903,-0.107562,0.269482,0.070352,0.95439,-0.104982,0.882297,0.39258,-0.0708,-0.080034,-0.109217,0.988258,0.026812,0.874937,0.3961,-0.066491,0.04849,0.206433,0.974994,0,0,0,0,0,0,0,1,0,0,0,
144,-0.019285,1.227369,-0.026966,-0.206924,0.128088,0.108278,0.963874,-0.104156,0.881167,0.392358,-0.0717,-0.081133,-0.11303,0.987674,0.028319,0.875303,0.395197,-0.06728,0.049923,0.200099,0.976187,0,0,0,0,0,0,0,1,0,0,0,
145,-0.049391,1.211536,-0.009564,-0.135415,-0.044058,0.039881,0.989005,-0.104333,0.881059,0.392952,-0.071786,-0.081448,-0.111437,0.987823,0.027948,0.874851,0.396105,-0.067415,0.051229,0.203002,0.975511,0,0,0,0,0,0,0,1,0,0,0,
146,-0.014847,1.212329,-0.011426,-0.135634,0.093286,0.034103,0.985768,-0.103659,0.880834,0.393585,-0.073037,-0.08129,-0.112494,0.987625,0.028981,0.87506,0.396661,-0.068683,0.052689,0.199357,0.976096,1,0,0,0,0,0,0,0,0,0,0,
147,-0.02486,1.211179,-0.008436,-0.132913,0.020053,0.007372,0.990897,-0.104187,0.879965,0.393992,-0.072425,-0.080092,-0.11211,0.987811,0.028223,0.873792,0.397535,-0.066734,0.050637,0.204186,0.975341,1,0,0,0,0,0,0,0,0,0,0,
148,-0.066208,1.209799,-0.013632,-0.142009,-0.086948,0.100862,0.980867,-0.104758,0.879979,0.394509,-0.073873,-0.080194,-0.10767,0.98819,0.028154,0.87353,0.397499,-0.066645,0.051903,0.2077,0.974538,1,0,0,0,0,0,0,0,0,0,0,
149,-0.021188,1.21156,-0.008869,-0.133828,0.025352,0.000239,0.99068,-0.103864,0.879818,0.394355,-0.07284,-0.081297,-0.113598,0.987512,0.029207,0.87371,0.397909,-0.068506,0.052881,0.200059,0.975955,1,0,0,0,0,0,0,0,0,0,0,
150,-0.017581,1.204699,-0.000806,-0.096573,0.052816,0.009357,0.99388,-0.103828,0.879731,0.394423,-0.072475,-0.080857,-0.114178,0.987508,0.028822,0.874026,0.39722,-0.068197,0.052795,0.199893,0.976015,0,0,0,0,0,0,0,1,0,0,0,
151,-0.020081,1.206545,-0.001957,-0.104012,0.046429,0.01343,0.993401,-0.103893,0.879435,0.394798,-0.072299,-0.080822,-0.114109,0.987532,0.02871,0.874034,0.397456,-0.06763,0.052089,0.201443,0.975773,0,0,0,0,0,0,0,1,0,0,0,
152,-0.019886,1.206593,-0.001444,-0.105613,0.046606,0.014335,0.993211,-0.104273,0.879353,0.395027,-0.072636,-0.081475,-0.113248,0.987553,0.028914,0.87402,0.397803,-0.067952,0.053299,0.2008,0.975818,0,0,0,0,0,0,0,1,0,0,0,
