time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
188,-0.010519,1.1695,0.029354,0.277603,-0.018138,0.031146,0.96002,-0.12311,1.292938,-0.059988,0.775691,-0.259138,-0.054801,-0.572841,0.105244,1.293716,-0.06248,-0.717706,-0.320541,0.011411,0.618079,0,0,0,0,0,0,0,1,0,0,1
189,-0.005559,1.188586,0.013195,0.219398,-0.005662,0.044339,0.974611,-0.12317,1.294369,-0.054717,0.803845,-0.260831,-0.025201,-0.534009,0.115505,1.294359,-0.08263,-0.742655,-0.343911,0.044254,0.572914,0,0,1,0,0,0,0,0,0,0,1
190,-0.013679,1.181354,0.024017,0.232734,-0.027411,0.033997,0.97156,-0.111078,1.294306,-0.052903,0.799088,-0.237272,-0.012493,-0.552271,0.109192,1.292675,-0.086968,-0.742186,-0.31411,-0.001278,0.592025,0,0,1,0,0,0,0,0,0,0,1
191,-0.006842,1.192102,0.016199,0.206531,-0.017875,0.026691,0.977913,-0.117279,1.291307,-0.072588,0.822444,-0.212779,-0.017493,-0.527261,0.115992,1.298739,-0.114425,-0.76436,-0.28133,0.001358,0.580177,0,0,1,0,0,0,0,0,0,0,1
192,-0.013543,1.233993,0.00224,0.076347,-0.003741,0.016903,0.996931,-0.137906,1.231017,-0.00984,0.759913,0.029322,-0.161724,-0.628903,0.149453,1.250599,0.02053,-0.637221,-0.167014,-0.355074,0.663308,0,0,0,0,0,0,0,1,0,0,1
193,-0.003559,1.230273,0.01218,0.084091,-0.003025,0.009072,0.996412,-0.135917,1.226087,0.005316,0.719043,0.091963,-0.228917,-0.649706,0.13361,1.240985,0.039941,-0.573877,-0.1055,-0.440951,0.681981,1,0,0,0,0,0,0,0,0,0,0
194,-0.00177,1.229783,0.016845,0.089052,-0.001579,-0.007835,0.995995,-0.129423,1.227087,0.003034,0.72505,0.121514,-0.20045,-0.647578,0.134898,1.239567,0.050748,-0.560982,-0.107539,-0.447987,0.687781,1,0,0,0,0,0,0,0,0,0,0
195,0.014101,1.216365,0.013902,0.124217,0.044054,-0.067939,0.988946,0.103248,1.167725,-0.03129,0.804189,-0.005287,0.392599,-0.446226,-0.109782,1.198369,-0.020503,-0.591182,-0.313948,0.269635,0.69227,1,0,0,0,0,0,0,0,0,0,0
196,0.005906,1.211736,0.012995,0.154718,0.038698,-0.042059,0.986304,0.091978,1.164818,-0.044254,0.814799,0.010851,0.383525,-0.434619,-0.122702,1.191386,-0.00806,-0.542593,-0.324536,0.284318,0.720716,1,0,0,0,0,0,0,0,0,0,0
197,-0.018414,1.20652,0.017383,0.181789,-0.013286,0.026972,0.982878,-0.142498,1.192442,-0.02005,0.791076,0.05178,-0.034576,-0.608542,0.180543,1.153896,-0.042792,-0.735673,-0.029709,-0.285485,0.613516,0,0,0,0,0,0,0,1,0,0,0
198,-0.019974,1.209196,0.020688,0.175182,-0.017867,0.020585,0.984159,-0.154819,1.203581,-0.024158,0.796542,0.082505,-0.080741,-0.59346,0.18335,1.143318,-0.035269,-0.719652,-0.004383,-0.307328,0.622601,0,0,0,0,0,0,0,1,0,0,0
199,-0.015418,1.263194,0.006617,-0.042627,-0.007205,-0.012246,0.99899,-0.129124,1.082233,-0.002012,0.575094,-0.211303,0.045549,-0.789014,0.028428,1.176128,0.031954,-0.503629,-0.405935,-0.061053,0.760162,0,0,0,0,0,0,0,1,0,0,0
200,0.016817,1.265418,-0.026849,-0.039789,0.075002,-0.026699,0.996031,-0.061299,0.997733,-0.005896,0.243301,-0.502217,-0.134103,-0.818901,0.034774,0.993736,-0.002384,-0.178681,-0.515832,-0.088096,0.833204,0,0,0,0,0,0,0,1,0,0,0
201,-0.007797,1.265121,-0.010537,-0.038652,0.04311,0.045717,0.997275,-0.062829,0.804383,0.105608,0.030819,-0.230215,0.383709,-0.893767,0.041657,0.81746,0.110089,-0.034388,-0.192528,0.268276,0.943281,0,0,0,0,0,0,0,1,0,0,0
202,-0.013533,1.255223,-0.005117,0.00234,0.017762,0.040565,0.999016,-0.059384,0.808271,0.101513,0.039457,-0.221456,0.366467,-0.90283,0.039278,0.817526,0.105322,-0.032814,-0.182491,0.278645,0.942325,1,0,0,0,0,0,0,0,0,0,0
203,0.009207,1.273309,-0.022918,-0.065995,0.00846,-0.006138,0.997765,-0.129751,0.794817,0.169446,-0.019173,-0.056498,0.415297,-0.907727,0.192206,0.830543,0.222147,0.033276,0.032127,0.190615,0.980575,1,0,0,0,0,0,0,0,0,0,0
204,0.01572,1.266123,-0.019013,-0.040876,0.047102,0.00385,0.998046,-0.149372,0.822931,0.181241,0.047475,0.048626,0.338014,-0.938684,0.199453,0.830193,0.233959,0.034318,0.04971,0.11897,0.991059,0,0,0,0,0,0,0,0,0,1,0
205,0.009745,1.270807,-0.0221,-0.059007,0.0375,0.007989,0.997521,-0.141695,0.824617,0.175364,0.063765,0.019163,0.333498,-0.940397,0.192551,0.827422,0.229817,0.018788,0.025066,0.141485,0.989445,0,0,0,0,0,0,0,1,0,0,0
206,0.006197,1.270583,-0.037853,-0.049613,0.02962,0.007914,0.998298,-0.135664,0.824639,0.174024,0.065889,0.00886,0.33546,-0.939706,0.192682,0.827385,0.230804,0.020345,0.025518,0.136049,0.990164,1,0,0,0,0,0,0,0,0,0,0
207,0.012407,1.260854,-0.028066,-0.014714,0.039117,-0.014656,0.999019,-0.137009,0.824554,0.173929,0.063143,0.007697,0.336155,-0.939656,0.187837,0.826635,0.230941,0.017649,0.013146,0.151889,0.988153,1,0,0,0,0,0,0,0,0,0,0
208,0.014451,1.254782,-0.031372,0.013333,0.036033,-0.024521,0.998961,-0.135435,0.821855,0.173662,0.054314,0.002179,0.33346,-0.941196,0.186484,0.82734,0.22954,0.01795,0.008354,0.149939,0.988497,0,0,0,0,0,0,0,1,0,0,0
209,0.020712,1.252477,-0.024762,0.021144,0.047886,-0.03905,0.997865,-0.133337,0.820479,0.172746,0.053675,-0.008498,0.340749,-0.938582,0.186802,0.825953,0.230565,0.017542,0.004878,0.154293,0.987857,1,0,0,0,0,0,0,0,0,0,0
210,0.005759,1.251799,-0.016773,0.023094,0.014121,-0.026811,0.999274,-0.13391,0.821913,0.171012,0.055825,-0.015762,0.337729,-0.939454,0.186037,0.8248,0.230258,0.015939,0.003402,0.156868,0.987485,1,0,0,0,0,0,0,0,0,0,0
211,0.011353,1.25337,-0.023759,0.020674,0.017143,-0.033617,0.999074,-0.129533,0.818587,0.171072,0.049057,-0.022147,0.345747,-0.936783,0.187536,0.825367,0.231113,0.018879,0.004453,0.151329,0.988293,1,0,0,0,0,0,0,0,0,0,0
212,0.00913,1.247044,-0.015258,0.03991,0.015171,-0.03112,0.998603,-0.130874,0.81873,0.170909,0.053835,-0.020728,0.346912,-0.936122,0.186803,0.825217,0.230335,0.01784,0.002886,0.154136,0.987884,1,0,0,0,0,0,0,0,0,0,0
213,0.0074,1.247261,-0.020121,0.042274,0.012651,-0.028591,0.998617,-0.132536,0.820311,0.171648,0.058688,-0.014935,0.342475,-0.937573,0.186186,0.824592,0.229907,0.016262,0.001877,0.155867,0.987642,1,0,0,0,0,0,0,0,0,0,0
214,0.00708,1.250969,-0.024297,0.030747,0.011601,-0.025951,0.999123,-0.130843,0.820712,0.17104,0.059988,-0.018499,0.34481,-0.936571,0.186028,0.824803,0.230281,0.016651,0.000502,0.156417,0.987551,0,0,0,0,0,0,0,1,0,0,0
215,0.009493,1.244481,-0.012582,0.050219,0.025151,-0.024832,0.998113,-0.131985,0.822322,0.169514,0.061352,-0.021606,0.342961,-0.937095,0.185302,0.8242,0.229428,0.014564,-0.002144,0.161182,0.986815,0,0,0,0,0,0,0,1,0,0,0
216,-0.000907,1.247489,-0.016102,0.043791,0.008719,-0.001302,0.999002,-0.129018,0.819761,0.16851,0.049028,-0.035536,0.344456,-0.936848,0.185683,0.824423,0.229314,0.017355,-0.006901,0.15603,0.987576,1,0,0,0,0,0,0,0,0,0,0
217,0.005282,1.245879,-0.011,0.047484,0.01766,-0.014695,0.998608,-0.128271,0.819561,0.168473,0.049681,-0.037619,0.347594,-0.935572,0.184838,0.824504,0.229192,0.013625,-0.007337,0.163054,0.986496,0,0,0,0,0,0,0,1,0,0,0
218,0.004351,1.237883,-0.003591,0.070004,0.018128,-0.017949,0.997221,-0.128968,0.819407,0.167347,0.052856,-0.038225,0.351712,-0.933833,0.184045,0.823383,0.228908,0.012914,-0.003381,0.168185,0.985665,0,0,0,0,0,0,0,1,0,0,0
219,0.033599,1.233754,0.056569,0.106368,0.016187,-0.061858,0.992269,-0.138878,0.814802,0.184571,0.001972,0.005006,0.320374,-0.947276,0.194956,0.830668,0.229431,0.017884,0.017231,0.127958,0.991469,0,0,0,0,0,0,0,1,0,0,0
220,-0.040003,1.2722,0.202561,0.205707,0.081143,0.024226,0.974943,-0.064642,0.812296,0.25907,-0.083136,-0.063452,0.121678,-0.987045,0.177245,0.841745,0.204479,-0.206699,0.116592,0.335263,0.911746,0,0,0,0,0,0,0,1,0,0,0
221,0.09156,1.295367,-0.024471,0.062745,0.4389,-0.041893,0.895363,-0.034288,0.838374,0.207626,0.000566,-0.108393,0.14513,-0.983457,0.196218,0.857711,0.191481,-0.186819,0.132226,0.214063,0.949628,0,0,0,0,0,0,0,1,0,0,0
222,-0.005097,1.297291,0.009958,0.039485,-0.042365,-0.021485,0.998091,-0.047313,0.831426,0.217874,0.01741,-0.078907,0.209726,-0.974416,0.191555,0.854781,0.197106,-0.169059,0.114841,0.203204,0.957569,0,0,0,0,0,0,0,0,1,0,0
223,-0.005279,1.280333,0.023363,0.089861,-0.175561,-0.055841,0.978767,-0.050032,0.812968,0.22092,-0.000985,-0.067419,0.241672,-0.968013,0.190055,0.846848,0.209456,-0.136631,0.12911,0.206851,0.960143,0,0,0,0,0,0,0,0,1,0,0
224,-0.060695,1.257934,0.022102,0.156347,-0.239183,0.02779,0.957901,-0.046264,0.81341,0.221557,-0.002487,-0.08117,0.25542,-0.963414,0.188551,0.844414,0.211865,-0.132577,0.128927,0.222635,0.957202,0,0,0,0,0,0,0,0,1,0,0
225,-0.01281,1.269677,0.034599,0.110322,-0.023655,0.027619,0.99323,-0.039397,0.81905,0.21298,0.019725,-0.100718,0.278464,-0.954947,0.186059,0.841393,0.212653,-0.13546,0.129582,0.239417,0.952648,1,0,0,0,0,0,0,0,0,0,0
226,-0.088164,1.285731,-0.016079,0.030268,-0.332336,0.060758,0.940715,0.005826,0.790642,0.172625,0.117124,-0.20919,0.375216,-0.895396,0.163449,0.84565,0.194568,-0.12814,0.016453,0.225885,0.965549,1,0,0,0,0,0,0,0,0,0,0
227,-0.081068,1.283605,-0.021379,0.033404,-0.430426,0.016768,0.901852,-0.413136,0.600847,0.066928,-0.249558,0.346812,0.161326,-0.889616,0.113078,0.817072,0.136565,-0.107892,-0.089091,0.22623,0.963972,1,0,0,0,0,0,0,0,0,0,0
228,-0.045748,1.262428,0.029751,0.096335,-0.315498,-0.02436,0.943709,-0.253546,0.869414,0.191793,0.096961,0.167054,0.127653,-0.972829,0.071391,0.752596,0.136011,-0.119141,-0.090616,0.418952,0.895585,0,0,0,1,0,0,0,0,0,0,0
229,-0.028826,1.260994,0.029434,0.117212,-0.20965,0.006992,0.970701,-0.046396,0.761245,0.140811,0.067356,-0.291719,0.472208,-0.829086,0.067649,0.75002,0.137244,-0.107065,-0.098713,0.427271,0.892319,0,0,0,1,0,0,0,0,0,0,0
230,0.009251,1.259622,0.047846,0.117849,-0.093614,-0.018929,0.988428,-0.045434,0.762191,0.138999,0.080618,-0.295973,0.482346,-0.820514,0.064178,0.748337,0.135386,-0.122366,-0.108181,0.451848,0.877016,0,0,0,0,0,0,0,0,1,0,0
231,0.037827,1.25887,0.047043,0.120941,0.006289,-0.01608,0.99251,-0.04564,0.758091,0.13906,0.079833,-0.296238,0.482839,-0.820205,0.062316,0.74731,0.134001,-0.126329,-0.1127,0.460173,0.871539,0,0,0,0,0,0,0,0,1,0,0
232,0.03291,1.260988,0.04566,0.11405,0.002136,-0.00439,0.993463,-0.046135,0.756677,0.139081,0.079175,-0.296523,0.482831,-0.820171,0.061499,0.746337,0.133958,-0.126504,-0.114847,0.464928,0.868705,1,0,0,0,0,0,0,0,0,0,0
233,0.032625,1.256103,0.046153,0.131051,0.001096,-0.011194,0.991312,-0.046541,0.756035,0.139304,0.072174,-0.297299,0.47994,-0.82223,0.061143,0.744932,0.133718,-0.126954,-0.116394,0.466434,0.867626,0,0,0,0,0,0,0,1,0,0,0
234,0.033789,1.252105,0.049785,0.146548,0.004678,-0.018655,0.989017,-0.046583,0.755971,0.139274,0.073977,-0.300622,0.475802,-0.823266,0.060517,0.744333,0.134046,-0.125397,-0.118548,0.469766,0.865761,0,0,0,0,0,0,0,1,0,0,0
235,0.031345,1.251889,0.050872,0.146522,0.000579,-0.012911,0.989123,-0.046927,0.756149,0.139488,0.073067,-0.298316,0.479142,-0.822248,0.060097,0.744338,0.133842,-0.126838,-0.119128,0.471366,0.864601,0,0,0,0,0,0,0,1,0,0,0
236,0.031357,1.251244,0.051203,0.148189,0.002182,-0.010078,0.988905,-0.046309,0.755717,0.139022,0.07402,-0.299523,0.479605,-0.821454,0.06062,0.744347,0.133752,-0.126771,-0.119223,0.472025,0.864238,0,0,1,0,0,0,0,0,0,0,0
237,0.027161,1.259093,0.046552,0.123944,-0.00584,-0.002421,0.992269,-0.046643,0.755703,0.138843,0.075336,-0.298493,0.480149,-0.821391,0.059793,0.743586,0.133091,-0.129356,-0.120751,0.477598,0.860573,0,0,0,0,0,0,0,1,0,0,0
238,0.022707,1.261147,0.044886,0.118665,-0.01394,0.000865,0.992836,-0.047152,0.755852,0.13888,0.073286,-0.298653,0.479277,-0.822028,0.059361,0.742958,0.13272,-0.130148,-0.121577,0.48001,0.858994,0,0,0,0,0,0,0,1,0,0,0
239,0.017038,1.263023,0.046827,0.108881,-0.038372,-0.01254,0.993235,-0.04805,0.755963,0.139295,0.070542,-0.298408,0.477563,-0.823353,0.056751,0.739021,0.131046,-0.147003,-0.128276,0.503161,0.841881,0,0,0,0,0,0,0,1,0,0,0
240,0.015183,1.260696,0.046902,0.117114,-0.050589,-0.007126,0.991804,-0.047638,0.755773,0.14041,0.068056,-0.296911,0.47672,-0.824591,0.049955,0.736008,0.121226,-0.184819,-0.171199,0.519567,0.816445,1,0,0,0,0,0,0,0,0,0,0
241,0.015607,1.266124,0.043156,0.098169,-0.060157,-0.008699,0.993312,-0.047313,0.755292,0.140229,0.064124,-0.297615,0.472169,-0.827267,0.047455,0.739075,0.113583,-0.199235,-0.20546,0.499144,0.817892,1,0,0,0,0,0,0,0,0,0,0
242,0.012046,1.267096,0.04296,0.094027,-0.086496,-0.033065,0.991254,-0.047144,0.755307,0.14024,0.06202,-0.297488,0.473719,-0.826586,0.04617,0.740517,0.113534,-0.210284,-0.197923,0.497299,0.818108,1,0,0,0,0,0,0,0,0,0,0
243,0.036566,1.261673,0.043997,0.110306,-0.022354,-0.049107,0.992432,-0.046375,0.754952,0.140982,0.058711,-0.298618,0.469784,-0.828664,0.046609,0.741218,0.11423,-0.205656,-0.197158,0.499035,0.818412,1,0,0,0,0,0,0,0,0,0,0
244,0.027195,1.260251,0.039366,0.122666,-0.038683,-0.039532,0.990906,-0.04751,0.755476,0.139704,0.062386,-0.298795,0.47274,-0.826648,0.046037,0.741526,0.114652,-0.198301,-0.197796,0.498474,0.820413,1,0,0,0,0,0,0,0,0,0,0
245,0.015089,1.269948,0.031891,0.093208,-0.069183,-0.025433,0.992915,-0.047148,0.755321,0.139507,0.065351,-0.298089,0.475941,-0.824835,0.046081,0.740962,0.11478,-0.199699,-0.197346,0.500474,0.818963,0,0,0,0,0,0,0,1,0,0,0
246,0.024238,1.26777,0.035299,0.097854,-0.046228,-0.030164,0.993669,-0.046736,0.755355,0.140091,0.063309,-0.298079,0.475284,-0.825376,0.046438,0.740876,0.115169,-0.20093,-0.196284,0.502057,0.817948,0,0,0,0,0,0,0,1,0,0,0
247,0.026886,1.267122,0.035844,0.10078,-0.04072,-0.036143,0.993418,-0.046623,0.756078,0.139709,0.063461,-0.297805,0.475517,-0.825329,0.046151,0.740914,0.114616,-0.20324,-0.197092,0.502867,0.816684,1,0,0,0,0,0,0,0,0,0,0
248,0.018345,1.267963,0.036366,0.099963,-0.048201,-0.016806,0.993681,-0.047482,0.757468,0.139755,0.062495,-0.297985,0.474725,-0.825794,0.045065,0.741051,0.115196,-0.203272,-0.193782,0.502576,0.817647,0,0,0,0,0,0,0,1,0,0,0
249,0.022621,1.265482,0.037745,0.106152,-0.038866,-0.023756,0.993306,-0.047316,0.75659,0.139663,0.063386,-0.298107,0.476102,-0.824889,0.045221,0.741281,0.114994,-0.203614,-0.194806,0.502239,0.817526,0,0,0,0,0,0,0,1,0,0,0
250,0.024303,1.266646,0.03758,0.10294,-0.037507,-0.026343,0.993631,-0.047646,0.75634,0.139658,0.062348,-0.297695,0.475667,-0.825368,0.044889,0.741247,0.114769,-0.205829,-0.194611,0.502933,0.81659,0,0,0,0,0,0,0,1,0,0,0
251,0.026386,1.265778,0.037973,0.104758,-0.033459,-0.030403,0.99347,-0.047182,0.755283,0.140647,0.054977,-0.29702,0.476168,-0.825846,0.045909,0.741125,0.115275,-0.204483,-0.194867,0.50412,0.816135,0,0,0,0,0,0,0,1,0,0,0
252,0.029612,1.265897,0.038967,0.101585,-0.025518,-0.029207,0.994071,-0.047017,0.756303,0.140382,0.052646,-0.296709,0.475084,-0.826733,0.045851,0.741106,0.114647,-0.205459,-0.195801,0.504058,0.815705,0,0,0,0,0,0,0,1,0,0,0
253,0.024628,1.265622,0.038571,0.104607,-0.034575,-0.020704,0.993697,-0.047578,0.755409,0.140473,0.053406,-0.297585,0.474585,-0.826656,0.045623,0.740859,0.114805,-0.204667,-0.195436,0.504245,0.815875,0,0,0,0,0,0,0,1,0,0,0
254,0.024614,1.265316,0.038013,0.105743,-0.035088,-0.02163,0.993539,-0.047537,0.755112,0.140519,0.054013,-0.297109,0.47553,-0.826245,0.045642,0.741153,0.114937,-0.205329,-0.195976,0.503528,0.816023,0,0,0,0,0,0,0,1,0,0,0
255,0.018868,1.266161,0.03594,0.103983,-0.043492,-0.015577,0.993506,-0.047953,0.754677,0.13984,0.054614,-0.297458,0.476236,-0.825673,0.047107,0.747098,0.121864,-0.165186,-0.174468,0.453625,0.858195,0,0,0,0,0,0,0,1,0,0,0
256,0.025677,1.264004,0.038705,0.110745,-0.031826,-0.024396,0.99304,-0.047199,0.75455,0.140452,0.053525,-0.297645,0.474907,-0.826441,0.045603,0.743749,0.118695,-0.181015,-0.186976,0.478797,0.838467,1,0,0,0,0,0,0,0,0,0,0
257,0.028032,1.26752,0.039433,0.096902,-0.028799,-0.029273,0.994447,-0.047561,0.755205,0.140501,0.052898,-0.297685,0.47408,-0.826942,0.044942,0.74357,0.118356,-0.182637,-0.187517,0.480246,0.837165,1,0,0,0,0,0,0,0,0,0,0
258,0.023207,1.269035,0.037983,0.088123,-0.042993,-0.023369,0.994907,-0.047051,0.754894,0.140973,0.053276,-0.297834,0.474822,-0.826439,0.045498,0.7434,0.118495,-0.183884,-0.188213,0.484374,0.834353,1,0,0,0,0,0,0,0,0,0,0
259,0.019345,1.254669,0.04389,0.13255,-0.044593,-0.010545,0.990117,-0.046516,0.754804,0.140052,0.054153,-0.297448,0.476438,-0.82559,0.045971,0.742743,0.117862,-0.18577,-0.187432,0.484953,0.833774,1,0,0,0,0,0,0,0,0,0,0
260,-0.001776,1.251563,0.042041,0.156401,-0.090275,0.011139,0.983496,-0.048412,0.754704,0.140597,0.053876,-0.29778,0.477067,-0.825125,0.043692,0.742413,0.118727,-0.185797,-0.188265,0.483318,0.834529,1,0,0,0,0,0,0,0,0,0,0
261,-0.001923,1.273351,0.031345,0.077322,-0.079602,0.027147,0.993452,-0.0473,0.754652,0.140295,0.055105,-0.299209,0.479394,-0.823176,0.045425,0.741513,0.119483,-0.18461,-0.185634,0.486844,0.833332,0,0,0,0,0,0,0,1,0,0,0
262,0.030473,1.269699,0.03238,0.091168,-0.022395,-0.038474,0.99484,-0.046988,0.755559,0.139855,0.055491,-0.298866,0.477278,-0.824503,0.044951,0.741501,0.117893,-0.190512,-0.18731,0.490326,0.829578,1,0,0,0,0,0,0,0,0,0,0
263,0.04159,1.270131,0.03113,0.089989,-0.012554,-0.101003,0.990728,-0.048221,0.756341,0.139696,0.0498,-0.292791,0.468349,-0.832131,0.044754,0.741946,0.116885,-0.19058,-0.189971,0.487491,0.830628,0,0,0,0,0,0,0,0,1,0,0
264,-0.036996,1.250116,0.038937,0.15004,-0.047081,0.117257,0.980573,-0.17389,1.070281,0.111366,0.388412,0.013503,-0.012293,-0.921305,0.140467,1.053712,0.15354,-0.197528,0.105419,-0.067303,0.972286,0,0,0,0,0,0,0,1,0,0,0
265,-0.012588,1.180995,0.040607,0.354558,0.015273,-0.001796,0.934908,-0.138637,1.30708,-0.102077,0.799711,-0.140059,0.140251,-0.566724,0.110543,1.330751,-0.123507,-0.753184,-0.060205,0.151115,0.63738,0,0,0,0,0,0,0,1,0,0,0
266,-0.013598,1.157152,0.044104,0.408072,0.018014,0.010817,0.912708,-0.090756,1.296139,-0.117154,0.629084,-0.433036,0.249958,-0.595192,0.056567,1.290131,-0.148615,-0.708956,-0.229446,0.365171,0.558019,0,0,1,0,0,0,0,0,0,0,0
267,0.007291,1.269308,-0.010095,0.10501,0.02343,-0.026912,0.993831,-0.137638,1.328354,-0.100383,0.821068,-0.115281,0.023152,-0.558589,0.151501,1.378763,-0.210967,-0.789224,0.092981,0.036239,0.605943,0,0,0,0,0,0,0,1,0,0,0
268,0.003015,1.287386,-0.024288,0.050938,0.041948,0.01442,0.997716,-0.155831,1.307785,-0.055905,0.828709,-0.02618,-0.025627,-0.55848,0.162103,1.332929,-0.104883,-0.746892,0.122031,-0.047966,0.65189,0,0,0,0,0,0,0,1,0,0,0
269,-0.000315,1.286744,0.011956,0.02325,0.034356,-0.011058,0.999078,-0.161187,1.289289,-0.022946,0.758802,-0.100948,-0.127424,-0.630707,0.232676,1.302219,-0.048814,-0.700557,0.21433,-0.212855,0.64651,0,0,0,0,0,0,0,1,0,0,0
270,0.019097,1.344748,0.059249,0.000839,0.094537,0.021043,0.995299,-0.169671,1.338498,0.031084,0.738639,-0.186393,-0.204874,-0.614571,0.247415,1.337113,-0.021945,-0.75105,0.206141,-0.23283,0.582426,1,0,0,0,0,0,0,0,0,0,0
271,0.009323,1.339535,0.042979,0.193651,0.049261,0.045769,0.978764,-0.164383,1.319885,0.017049,0.66634,-0.153839,-0.255506,-0.683404,0.247869,1.390662,0.006633,-0.624374,0.216611,-0.232453,0.713584,1,0,0,0,0,0,0,0,0,0,0
272,-0.004317,1.343177,0.004108,-0.098352,0.042092,0.05486,0.992746,-0.168003,1.309699,-0.024267,0.837962,-0.168553,-0.240375,-0.460032,0.247151,1.31707,-0.047916,-0.758318,0.153855,-0.289327,0.563535,1,0,0,0,0,0,0,0,0,0,0
273,-0.004583,1.246547,0.07176,0.228749,0.007373,-0.06177,0.971496,-0.161045,1.259511,0.035636,0.677304,-0.089378,-0.265166,-0.68041,0.085834,1.130095,0.139544,-0.060432,0.094208,-0.101673,0.988502,1,0,0,0,0,0,0,0,0,0,0
274,-0.002098,1.249292,0.041256,0.217333,-0.013185,-0.043279,0.975049,-0.155679,1.267274,0.018935,0.692542,-0.084077,-0.267845,-0.664512,0.081801,1.067288,0.178918,0.028592,0.081521,0.048826,0.995064,1,0,0,0,0,0,0,0,0,0,0
275,0.0046,1.296983,0.011478,0.068327,-0.00774,-0.057977,0.995947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0
276,0.023766,1.317702,-0.026421,-0.024353,0.034344,-0.053839,0.997662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0
277,-0.012469,1.303674,-0.002916,0.04714,-0.006444,0.001878,0.998866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0
278,-0.004513,1.211622,0.008609,0.102996,0.039784,0.026274,0.993538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0
279,0.023029,1.241035,-0.02473,-0.031047,0.097837,0.019216,0.994532,-0.114409,1.221191,-0.024259,0.802849,-0.343657,-0.28907,-0.392139,0.179601,1.066919,0.209158,-0.107638,0.201585,0.016246,0.973403,0,0,0,0,0,0,0,1,0,0,0
280,-0.056513,1.182676,0.034219,0.120337,-0.094829,0.073958,0.985422,-0.187743,1.182814,-0.034465,0.798565,-0.188244,-0.188188,-0.539854,-0.021412,0.936887,0.28276,0.027072,-0.053308,0.065412,0.996066,0,0,0,0,0,0,0,1,0,0,0
281,-0.045603,1.172313,0.034038,0.170082,-0.098222,0.048248,0.979335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0
282,-0.05383,1.1803,0.030126,0.144041,-0.125181,0.048511,0.980423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0
